"plot.yr","plot","year","native.n","n","exotic.n","prop.native","fenced.year","simpson.R","berger.parker.I","DCA1","DCA2","x","y","soil.class","rain.class","oversow.year","terrace","water.deficit","temperature","lcdb","lenz.soil","dem.altitude","dem.slope","grazing.areas","fenced.areas","summer.winter.grazing.areas","ACACAE","ACAFIS","ACAINE","ACAPRO","ACASAC","ACIAUR","ACIGLA","ACIMON","ACRCOL","AGRCAP","AGRCAS","AGRDYE","AGRMUS","AGRSTO","ANAARV","ANABEL","ANIARO","ANIFIL","ANTODO","ANTSOL","APHARV","ARESER","ARIFRU","ASTNER","BLEPEN","BRABEL","BRACAS","BRALAG","BRAMON","BRAORB","BRASIN","BROHOR","BULHOO","CARALP","CARAUS","CARAVO","CARBRE","CARCOL","CARCOR","CARDEB","CARDIA","CARECH","CARFLA","CARGAU","CARKAL","CARLAC","CARMUE","CAROVA","CARRES","CARSIN","CARTES","CELALL","CELALP","CELDUR","CELGRA","CELLAR","CELMON","CELRHI","CELSPE","CELTRA","CELVIS","CERFON","CERGLO","CERSEM","CHIAUS","CHIFLA","CHIFSB","CHIMAC","CHIPAL","CHIRUB","COLAPE","COPATR","COPCHE","COPDUM","COPFOW","COPPET","COPPRO","CORSAR","CRAINC","CRALAN","CRASIN","CRATAR","CRATARN","CRAUNI","CRAWHI","CRECAP","CYNCRI","DACGLO","DESNOV","DEYAVE","DIAARM","DICCRI","DISTOU","DRAACE","DRAPRO","DRAPRS","DRAROS","DROARC","ECHVUL","ELEACU","ELEGRA","ELYAFR","ELYSOL","EPIALS","EPIANG","EPIATR","EPICHI","EPICHL","EPICIL","EPIGLA","EPIMAC","EUCAUD","EUCLAT","EUCTRA","EUPMON","EUPZEL","EXOBID","FESMAT","FESNOV","FESRUB","GALAPA","GALDRY","GALPER","GALPRO","GAUCRA","GAUDEP","GENBEL","GENCOR","GENGRI","GERBRE","GERMIC","GERSES","GINTRI","GLYFLU","GONMIC","HALBID","HEBANO","HEBBRA","HEBCAN","HEBGLA","HEBLYC","HEBMAC","HEBMVB","HEBODO","HEBPIM","HEBPIN","HEBRAK","HELDEP","HELPAR","HIEAUR","HIECAE","HIEMUR","HIENOV","HIEPIL","HIEPOL","HIEPRA","HOLLAN","HYDMON","HYDNOV","HYDSUL","HYPJAP","HYPPER","HYPRAD","HYPRIV","ISOAUC","JUNART","JUNEFF","JUNSQU","KELCRO","KELDIE","KOENOV","LACLYA","LAGSTR","LEPPEC","LEPPSP","LEPPUS","LEPSCO","LEPSQU","LEUFRA","LIMLIN","LINCAT","LOBANG","LOBION","LOTPED","LUZBAN","LUZCRI","LUZLIM","LUZPUM","LUZRUF","LUZULO","LYCAUS","LYCFAS","LYCSCA","LYPANT","MELALP","MENCUN","MICSCA","MICUNI","MIMMOS","MONFON","MUEAXI","MUECOM","MYCMUR","MYOCAE","MYRDIV","MYRNUM","NERCIL","NERDEP","NERSET","OLECYM","OLENUM","OPHCOR","ORECOL","OREPEC","ORERAM","ORERIG","ORESTR","OROMIN","OXAEXI","OZOLEP","OZOVAU","PENPUM","PHLPRA","PHOCOO","PHYALP","PILAUR","PILCAE","PILOFF","PILPRA","PIMCON","PIMMES","PIMORE","PIMSER","PIMTRA","PLATRI","PLAUNI","POAANN","POACIT","POACOL","POADIP","POAIMB","POALIN","POAPAL","POAPRA","POATRI","PODHAL","PODNIV","POLCYS","POLVES","POTCHE","PRAANG","PRACOL","PRUVUL","PSELUT","PSYOBT","PTEAUS","RANAMP","RANCHE","RANFOL","RANGLA","RANGRA","RANINS","RANMAC","RANMUL","RAOGLA","RAOGRA","RAOHOO","RAOPAR","RAOSUB","ROSRUB","RUMACE","RUMCRI","RUMFLE","RYTAUS","RYTBUC","RYTCLA","RYTGRA","RYTNIG","RYTPUM","RYTSET","RYTTHO","SAGPRO","SCHARU","SCHHAA","SCHHYD","SCHNIT","SCHPAU","SCHPHO","SCHROU","SCLBIF","SCLUNI","SENWAI","STAMIN","STEGRA","STEGRM","TAROFF","THELON","TRIARV","TRIDUB","TRIPRA","TRIREP","UNCDIV","UNCFUS","UNCRUB","VERARV","VERSER","VERTHA","VERVIR","VIOCUN","VITAUS","WAHALB"
"Molesworth8-2006","Molesworth8",2006,13,18,5,0.722222222222222,"Fenced",11.2610079763544,8.68312757201646,0.160267062792068,2.68548240037013,1593352.33080997,5334715.86406459,"Katrine",30,"No","Terrace",49,72,"Low Producing Grassland","BLA",1011,0,21,"SedgemerePolygon","Ungrazed",0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,185,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,243,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
"Molesworth8-2016","Molesworth8",2016,10,14,4,0.714285714285714,"Fenced",11.5583373463705,8.90677966101695,0.142377502294656,2.28221252500598,1593352.33080997,5334715.86406459,"Katrine",30,"No","Terrace",49,72,"Low Producing Grassland","BLA",1011,0,21,"SedgemerePolygon","Ungrazed",0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,236,0,0,0,89,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"Molesworth9-1989","Molesworth9",1989,8,19,11,0.421052631578947,"Unfenced",13.3555211558308,9.68724279835391,0.256108869777245,1.87208415367349,1580526.68773913,5326950.21199677,"Bealey",30,"No","Terrace",6,67,"Low Producing Grassland","RFT",1096,1,0,"","Summer",0,0,201,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0
"Molesworth9-1995","Molesworth9",1995,8,20,12,0.4,"Unfenced",13.6249273542525,10.7872340425532,0.323920241493477,1.33655643703775,1580526.68773913,5326950.21199677,"Bealey",30,"No","Terrace",6,67,"Low Producing Grassland","RFT",1096,1,0,"","Summer",0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,232,0,0,89,0,89,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,2,0,211,0,0,0,0,0,0,0,0,0,0
"Molesworth9-2001","Molesworth9",2001,8,17,9,0.470588235294118,"Unfenced",14.4077896206847,11.515873015873,0.289849793729243,1.50747724500577,1580526.68773913,5326950.21199677,"Bealey",30,"No","Terrace",6,67,"Low Producing Grassland","RFT",1096,1,0,"","Summer",0,0,187,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,228,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,117,0,188,0,0,0,0,0,0,0,0,0,0
"Molesworth9-2006","Molesworth9",2006,6,18,12,0.333333333333333,"Unfenced",11.1107950656344,8.79831932773109,0.327186890552125,1.68965956689954,1580526.68773913,5326950.21199677,"Bealey",30,"No","Terrace",6,67,"Low Producing Grassland","RFT",1096,1,0,"","Summer",0,0,142,0,0,0,0,0,0,153,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,153,0,0,0,137,0,0,0,0,0,0
"Molesworth9-2016","Molesworth9",2016,8,20,12,0.4,"Unfenced",14.9017403758517,11.2008547008547,0.316299679262699,1.32512152091385,1580526.68773913,5326950.21199677,"Bealey",30,"No","Terrace",6,67,"Low Producing Grassland","RFT",1096,1,0,"","Summer",2,0,160,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,232,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,33,0,0,0,0,0,0,0
"N1-2007","N1",2007,16,19,3,0.842105263157895,"Unfenced",13.7589680669013,10.0534979423868,0.0790224221103144,2.32406375933093,1585129.14943462,5311948.72720872,"Bealey",30,"No","Slope",16,65,"Tall Tussock Grassland","BLA",1127,22,,"","Ungrazed",0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,102,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,89,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,208,0,2,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
"N1-2016","N1",2016,24,29,5,0.827586206896552,"Unfenced",20.354913842917,15.2551440329218,0.106068170921522,2.1103181481989,1585129.14943462,5311948.72720872,"Bealey",30,"No","Slope",16,65,"Tall Tussock Grassland","BLA",1127,22,,"","Ungrazed",0,0,0,0,0,2,0,0,67,137,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,2,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,98,243,0,174,0,0,0,0,0,0,243,0,194,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,157,0,0,0,137,174,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
"N2-2007","N2",2007,12,16,4,0.75,"Unfenced",10.9101761729624,6.66363636363636,0.0925681240980311,1.89009164688089,1585216.14471708,5312141.64999263,"Bealey",30,"No","Slope",19,67,"Tall Tussock Grassland","BLA",1112,24,,"","Ungrazed",0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,108,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,174,0,89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"N2-2016","N2",2016,20,25,5,0.8,"Unfenced",16.6523121884133,11.5630630630631,0.0989110244884421,1.93994166724741,1585216.14471708,5312141.64999263,"Bealey",30,"No","Slope",19,67,"Tall Tussock Grassland","BLA",1112,24,,"","Ungrazed",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,208,0,0,0,0,0,0,137,0,0,89,0,0,0,0,0,0,137,0,208,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,137,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,137
"N3-2007","N3",2007,11,15,4,0.733333333333333,"Unfenced",7.8579361454787,5.30603448275862,0.11470818705259,1.96388364977537,1585282.14433238,5312312.58300964,"Bealey",30,"No","Terrace",19,66,"Sub Alpine Shrubland","BLA",1100,19,,"","Ungrazed",0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,232,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N3-2016","N3",2016,19,23,4,0.826086956521739,"Unfenced",16.020511910692,12.6131687242798,0.0702532908698601,2.29513682995259,1585282.14433238,5312312.58300964,"Bealey",30,"No","Terrace",19,66,"Sub Alpine Shrubland","BLA",1100,19,,"","Ungrazed",0,0,0,0,0,90,0,0,2,2,0,0,0,0,0,0,14,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,137,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,243,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,208,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
"N4-2007","N4",2007,15,15,0,1,"Unfenced",9.65618866461509,8.11818181818182,0.0498865489578658,2.21006478072177,1585359.13877045,5312472.51835443,"Bealey",30,"No","Slope",10,62,"Sub Alpine Shrubland","BLA",1179,34,,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,194,0,0,0,0,0,0,0,220,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,208,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N4-2016","N4",2016,13,15,2,0.866666666666667,"Unfenced",8.66495785022255,5.90086206896552,0.0565204901784412,2.05352038619232,1585359.13877045,5312472.51835443,"Bealey",30,"No","Slope",10,62,"Sub Alpine Shrubland","BLA",1179,34,,"","Ungrazed",0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,33,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
